basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1_2041-2060,bio12_2041-2060
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.039701,73.33056,Rajasthan,India,OBS1601856134,CLO,Lalgarh Palace Garden,Bikaner,27.6,356.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.353984,77.00077,Tamil Nadu,India,OBS1601859515,CLO,"Gandhavayal, Near Lingapuram, Sirumugai",Coimbatore,28.0,738.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1601861111,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.164393,77.785095,Tamil Nadu,India,OBS1601864887,CLO,vengadasthirikottai,Dindigul,29.3,670.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.046,76.668,Karnataka,India,OBS1601865512,CLO,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",Mysuru,25.9,716.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1601865808,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.277445,76.95911,Tamil Nadu,India,OBS1601866568,CLO,Madheswaran Hills Grassland,Coimbatore,27.9,752.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.353984,77.00077,Tamil Nadu,India,OBS1601866668,CLO,"Gandhavayal, Near Lingapuram, Sirumugai",Coimbatore,28.0,738.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.932179,76.73556,Tamil Nadu,India,OBS1601870028,CLO,Nallur Vayal,Coimbatore,25.4,1713.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.986505,76.90653,Tamil Nadu,India,OBS1601870051,CLO,Kolarampathy Lake,Coimbatore,27.0,1059.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.928853,76.75699,Tamil Nadu,India,OBS1601870739,CLO,Perumal Kovil Pathy,Coimbatore,26.2,1510.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.006463,76.92645,Tamil Nadu,India,OBS1601870893,CLO,"Krishnampathi Lake, Seeranaickenpalayam",Coimbatore,27.3,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.006463,76.92645,Tamil Nadu,India,OBS1601870965,CLO,"Krishnampathi Lake, Seeranaickenpalayam",Coimbatore,27.3,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.006463,76.92645,Tamil Nadu,India,OBS1601871037,CLO,"Krishnampathi Lake, Seeranaickenpalayam",Coimbatore,27.3,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.424956,76.65703,Karnataka,India,OBS1601875793,CLO,Ranganathittu Bird Sanctuary ರಂಗನತಿಟ್ಟು ಪಕ್ಷಿಧಾಮ,Mandya,25.5,703.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.05389,72.79072,Gujarat,India,OBS1601882064,CLO,"Gamanpur, Gujarat, IN (24.054, 72.791)",Mehsana,27.3,1089.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.030794,72.70592,Gujarat,India,OBS1601882067,CLO,"Unnamed Road, Umrecha, Gujarat, IN (24.031, 72.706)",Mehsana,27.1,1064.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.039701,73.33056,Rajasthan,India,OBS1601883992,CLO,Lalgarh Palace Garden,Bikaner,27.6,356.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.9659,73.37647,Rajasthan,India,OBS1601884005,CLO,Jorbeer Vulture Conservation Centre,Bikaner,27.5,356.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.796604,74.43263,Rajasthan,India,OBS1601884031,CLO,Tal Chhapar Sanctuary,Churu,26.6,449.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.053942,72.52776,Gujarat,India,OBS1601886451,CLO,"11, Manichandra part 2, Memnagar, Ahmedabad IN-GJ 23.05394, 72.52776",Ahmedabad,28.1,1060.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.14865,77.4879,Karnataka,India,OBS1601891694,CLO,Hessaraghatta Kere,Bengaluru Urban,25.1,802.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.934119,75.38158,Kerala,India,OBS1601892401,CLO,Kattampally,Kannur,28.5,3403.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.769865,76.13367,Kerala,India,OBS1601895748,CLO,"Komangalam wetland and adjacent woody zone, Koottanad",Palakkad,28.5,2884.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.080853,77.34194,Tamil Nadu,India,OBS1601900262,CLO,LRG Govt Arts College for Women,Tiruppur,28.3,583.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.366627,79.19127,Uttarakhand,India,OBS1601900431,CLO,"Kiari Uttarakhand, IN (29.367, 79.191)",Nainital,24.5,1886.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.084784,76.06394,Rajasthan,India,OBS1601903014,CLO,Anopura Resort,Jaipur,25.3,795.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.598087,72.096146,Gujarat,India,OBS1601906761,CLO,Khokhla Talav,Patan,28.0,845.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1601911830,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,28.0,1046.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.084784,76.06394,Rajasthan,India,OBS1601912137,CLO,Anopura Resort,Jaipur,25.3,795.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.811449,77.736626,Karnataka,India,OBS1601913197,CLO,"Bengaluru, Karnataka, IN (12.811, 77.737)",Bengaluru Urban,24.9,812.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.66236,89.51512,West Bengal,India,OBS1601913687,CLO,"Kalchini, West Bengal, IN (26.662, 89.515)",Alipurduar,25.6,3455.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.9659,73.37647,Rajasthan,India,OBS1601915349,CLO,Jorbeer Vulture Conservation Centre,Bikaner,27.5,356.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.355007,73.50398,Gujarat,India,OBS1601916509,CLO,"Unnamed Road, Galiya Danti, Gujarat, IN (23.355, 73.504)",Aravalli,27.4,1201.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.53658,89.743324,West Bengal,India,OBS1601922660,CLO,"Narathali WT, Alipurduar, West Bengal, IN (26.537, 89.743)",Alipurduar,25.7,3352.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.077065,76.8238,Tamil Nadu,India,OBS1601922981,CLO,"Pathanjalipuri Road, Thadagam R.F., Tamil Nadu, IN (11.077, 76.824)",Coimbatore,23.0,1504.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.811449,77.736626,Karnataka,India,OBS1601925652,CLO,"Bengaluru, Karnataka, IN (12.811, 77.737)",Bengaluru Urban,24.9,812.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.941661,77.50878,Karnataka,India,OBS1601925758,CLO,Bangalore University Campus,Bengaluru Urban,25.5,832.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.077065,76.8238,Tamil Nadu,India,OBS1601926033,CLO,"Pathanjalipuri Road, Thadagam R.F., Tamil Nadu, IN (11.077, 76.824)",Coimbatore,23.0,1504.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.630945,72.82734,Rajasthan,India,OBS1601928503,CLO,Mt. Abu Wildlife Sanctuary,Sirohi,23.6,1667.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.831606,88.344505,West Bengal,India,OBS1601928836,CLO,Mahananda WLS--Rongtong and Shivakhola Forest,Darjeeling,25.2,3575.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.12933,72.64532,Gujarat,India,OBS1601931896,CLO,Karai near Sabarmati river,Gandhinagar,27.8,1056.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.353984,77.00077,Tamil Nadu,India,OBS1601932532,CLO,"Gandhavayal, Near Lingapuram, Sirumugai",Coimbatore,28.0,738.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.077065,76.8238,Tamil Nadu,India,OBS1601932544,CLO,"Pathanjalipuri Road, Thadagam R.F., Tamil Nadu, IN (11.077, 76.824)",Coimbatore,23.0,1504.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.552702,78.16237,Madhya Pradesh,India,OBS1601932889,CLO,"Suplai, Madhya Pradesh, IN (22.553, 78.162)",Narmadapuram,26.2,1497.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.057137,76.84923,Tamil Nadu,India,OBS1601934351,CLO,Anuvavi Murugan Temple,Coimbatore,25.2,1192.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.934534,76.72377,Tamil Nadu,India,OBS1601935348,CLO,"Nandankarai Check Dam, Sadivayal",Coimbatore,25.4,1713.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.694769,72.824844,Gujarat,India,OBS1601937671,CLO,Sapteshwar Mahadev Temple,Sabarkantha,27.3,980.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.243176,80.4842,Uttar Pradesh,India,OBS1601938769,CLO,"Narwal, Kanpur Nagar IN-UP 26.24318, 80.48420",Kanpur Nagar,26.3,1038.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.84253,70.54604,Rajasthan,India,OBS1601939136,CLO,Desert NP--Sam Sand Dunes,Jaisalmer,28.5,206.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1601942580,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.792345,72.02314,Gujarat,India,OBS1601944186,CLO,Nalsarovar Bird Sanctuary,Surendranagar,27.8,823.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.018031,76.81006,Tamil Nadu,India,OBS1601946207,CLO,Kuppepalayam,Coimbatore,25.5,1345.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.910437,75.17161,Rajasthan,India,OBS1601946455,CLO,Sambhar Lake,Jaipur,26.1,563.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.417269,79.13346,Uttarakhand,India,OBS1601946694,CLO,Ramnagar--Kosi River,Nainital,24.3,1891.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.872162,78.56397,Uttar Pradesh,India,OBS1601946756,CLO,Chambal Safari Lodge,Agra,26.0,935.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.567358,73.83881,Goa,India,OBS1601949056,CLO,Socorro Plateau,North Goa,28.3,2893.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.567358,73.83881,Goa,India,OBS1601959269,CLO,Socorro Plateau,North Goa,28.3,2893.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.587985,78.70893,Tamil Nadu,India,OBS1601962908,CLO,Manivilundhan Old Tank (Manivizhundhan Lake) மணிவிழுந்தான் பழைய ஏரி,Salem,29.3,967.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.355007,73.50398,Gujarat,India,OBS1601965108,CLO,"Unnamed Road, Galiya Danti, Gujarat, IN (23.355, 73.504)",Aravalli,27.4,1201.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1601966019,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.006463,76.92645,Tamil Nadu,India,OBS1601966605,CLO,"Krishnampathi Lake, Seeranaickenpalayam",Coimbatore,27.3,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.006463,76.92645,Tamil Nadu,India,OBS1601966652,CLO,"Krishnampathi Lake, Seeranaickenpalayam",Coimbatore,27.3,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1601966793,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.102837,76.781876,Tamil Nadu,India,OBS1601966860,CLO,"Anaikatti Road, Anaikatti, Tamil Nadu, IN (11.103, 76.782)",Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1601966887,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.272448,75.69445,Karnataka,India,OBS1601971019,CLO,"Unnamed Road, Herkal, Karnataka, IN (16.272, 75.694)",Bagalkote,26.6,692.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.272448,75.69445,Karnataka,India,OBS1601971031,CLO,"Unnamed Road, Herkal, Karnataka, IN (16.272, 75.694)",Bagalkote,26.6,692.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1601976602,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,28.0,1046.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.337679,77.6191,Uttar Pradesh,India,OBS1601978151,CLO,Dhanauri Wetlands -- Dhanauri Kalan East,Gautam Buddha Nagar,25.2,882.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527891,73.81746,Maharashtra,India,OBS1601978903,CLO,ARAI Hills (Vetal Tekdi),Pune,25.6,963.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.056518,78.68389,Tamil Nadu,India,OBS1601982314,CLO,Puthanampatti,Tiruchirappalli,29.7,841.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.057137,76.84923,Tamil Nadu,India,OBS1601992380,CLO,Anuvavi Murugan Temple,Coimbatore,25.2,1192.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.478102,77.14507,Delhi,India,OBS1601995846,CLO,Gobind Sadan Bio-Diversity Park,South Delhi,25.3,821.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.321327,78.39244,Telangana,India,OBS1601996634,CLO,Indian Institute of Rice Research,Ranga Reddy,27.3,746.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.535204,77.180756,Delhi,India,OBS1601997807,CLO,Sanjay Van,South Delhi,25.4,834.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1601997830,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.418056,77.85555,Tamil Nadu,India,OBS1602000330,CLO,"Aiyur Forest Rest House, Cauvery WLS",Krishnagiri,24.9,816.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.598087,72.096146,Gujarat,India,OBS1602001359,CLO,Khokhla Talav,Patan,28.0,845.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.101599,76.76491,Tamil Nadu,India,OBS1602002408,CLO,"Anaikatti, Coimbatore",Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.482283,77.92033,Telangana,India,OBS1602003087,CLO,Ramnathgudepalle Grassland,Vikarabad,27.1,913.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.841862,69.74611,Gujarat,India,OBS1602004573,CLO,Barda WLS--Kileshwar Temple,Devbhumi Dwarka,26.3,938.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.335861,82.98626,Uttar Pradesh,India,OBS1602006080,CLO,TAJ GANGES VARANASI,Varanasi,27.1,1067.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.251438,77.65229,Tamil Nadu,India,OBS1602008102,CLO,"Vellode Bird Sanctuary, Erode",Erode,28.7,661.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.149134,80.663315,Madhya Pradesh,India,OBS1602008248,CLO,"Manjitola, Madhya Pradesh, IN (22.149, 80.663)",Balaghat,25.0,1619.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.959253,69.337585,Gujarat,India,OBS1602008929,CLO,"Mandvi - Sherdi Road, Bhadai Moti, Gujarat, IN (22.959, 69.338)",Kachchh,28.0,541.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.955517,75.76282,Rajasthan,India,OBS1602012441,CLO,Jaipur Grass Nursery Farm,Jaipur,25.6,759.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.955517,75.76282,Rajasthan,India,OBS1602012459,CLO,Jaipur Grass Nursery Farm,Jaipur,25.6,759.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.92112,75.75968,Rajasthan,India,OBS1602012994,CLO,"Jaipur, Rajasthan, IN (26.921, 75.76)",Jaipur,25.6,759.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.825724,79.31927,Madhya Pradesh,India,OBS1602013953,CLO,Pench Tiger Reserve--Karmajhiri Zone,Seoni,25.4,1225.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.44938,72.80488,Gujarat,India,OBS1602016736,CLO,"Unnamed Road, Bharuch, Gujarat, IN (21.449, 72.805)",Bharuch,28.0,1155.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.150997,72.67941,Gujarat,India,OBS1602019862,CLO,"Valad, Gandhinagar, Gujarat, IN (23.187, 72.661)",Gandhinagar,27.8,1063.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.72781,73.03096,Gujarat,India,OBS1602022337,CLO,"Bharuch, Gujarat, IN (21.728, 73.031)",Bharuch,28.3,1104.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.224092,77.84712,Tamil Nadu,India,OBS1602022529,CLO,Gurthirayan Forest Range,Dharmapuri,24.9,792.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.144562,80.66587,Madhya Pradesh,India,OBS1602024277,CLO,"Banjar River, near Mukki Gate",Balaghat,25.0,1619.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.174751,78.04215,Uttar Pradesh,India,OBS1602026558,CLO,Taj Mahal,Agra,25.9,945.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.672384,73.79303,Gujarat,India,OBS1602027874,CLO,Shoolpaneshwar WLS--Sagai Eco Campsite,Narmada,26.0,1396.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.353984,77.00077,Tamil Nadu,India,OBS1602029856,CLO,"Gandhavayal, Near Lingapuram, Sirumugai",Coimbatore,28.0,738.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.680583,78.38767,Tamil Nadu,India,OBS1602030563,CLO,Mariyamman Pudur To Valapady,Salem,28.5,917.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.672384,73.79303,Gujarat,India,OBS1602032487,CLO,Shoolpaneshwar WLS--Sagai Eco Campsite,Narmada,26.0,1396.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1602035140,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,28.0,1046.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602036698,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602036728,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602036758,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602050085,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.86188,74.87456,Karnataka,India,OBS1602050821,CLO,"Kodachadri, Kaarekatte",Shivamogga,25.4,5660.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.823542,72.059204,Gujarat,India,OBS1602051181,CLO,Nalsarovar Outskirts,Ahmedabad,27.9,846.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.657747,78.3411,Tamil Nadu,India,OBS1602051411,CLO,"Chetty Lake, Seshanchavadi செட்டி ஏரி, சேசன்சாவடி",Salem,28.3,914.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.526236,77.490036,Uttar Pradesh,India,OBS1602051564,CLO,Surajpur Wetlands Bird Sanctuary,Gautam Buddha Nagar,25.4,905.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602052178,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.598942,74.10432,Rajasthan,India,OBS1602055557,CLO,"Menar, Rajasthan, IN (24.599, 74.104)",Udaipur,25.9,840.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1602058021,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,28.0,1046.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602059318,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602059334,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.046,76.668,Karnataka,India,OBS1602060293,CLO,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",Mysuru,25.9,716.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.073501,77.580574,Karnataka,India,OBS1602060486,CLO,Dense Mixed Jungle,Bengaluru Urban,24.9,822.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.67266,80.17796,Madhya Pradesh,India,OBS1602061696,CLO,"Pashangarh, Taj Safari Lodge, Panna",Panna,25.5,1330.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.043484,76.94204,Karnataka,India,OBS1602061802,CLO,Madike Kannasandra,Tumakuru,25.7,665.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.154005,75.80373,Karnataka,India,OBS1602081325,CLO,Benakatti West Hillock ಬೆನಕಟ್ಟಿ ಪಡುವಣ ಗುಡ್ಡ,Bagalkote,27.1,651.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.193535,79.04167,Maharashtra,India,OBS1602083688,CLO,Gorewada lake and dam,Nagpur,27.5,1178.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.154005,75.80373,Karnataka,India,OBS1602094337,CLO,Benakatti West Hillock ಬೆನಕಟ್ಟಿ ಪಡುವಣ ಗುಡ್ಡ,Bagalkote,27.1,651.0
