basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1,bio12
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.955517,75.76282,Rajasthan,India,OBS1602012441,CLO,Jaipur Grass Nursery Farm,Jaipur,25.163166,614.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.955517,75.76282,Rajasthan,India,OBS1602012459,CLO,Jaipur Grass Nursery Farm,Jaipur,25.163166,614.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.92112,75.75968,Rajasthan,India,OBS1602012994,CLO,"Jaipur, Rajasthan, IN (26.921, 75.76)",Jaipur,25.163166,614.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.825724,79.31927,Madhya Pradesh,India,OBS1602013953,CLO,Pench Tiger Reserve--Karmajhiri Zone,Seoni,24.919834,1094.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.44938,72.80488,Gujarat,India,OBS1602016736,CLO,"Unnamed Road, Bharuch, Gujarat, IN (21.449, 72.805)",Bharuch,27.252666,926.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.150997,72.67941,Gujarat,India,OBS1602019862,CLO,"Valad, Gandhinagar, Gujarat, IN (23.187, 72.661)",Gandhinagar,27.097,745.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.72781,73.03096,Gujarat,India,OBS1602022337,CLO,"Bharuch, Gujarat, IN (21.728, 73.031)",Bharuch,27.577,864.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.224092,77.84712,Tamil Nadu,India,OBS1602022529,CLO,Gurthirayan Forest Range,Dharmapuri,23.915833,765.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.144562,80.66587,Madhya Pradesh,India,OBS1602024277,CLO,"Banjar River, near Mukki Gate",Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.174751,78.04215,Uttar Pradesh,India,OBS1602026558,CLO,Taj Mahal,Agra,25.64,803.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.672384,73.79303,Gujarat,India,OBS1602027874,CLO,Shoolpaneshwar WLS--Sagai Eco Campsite,Narmada,25.304333,1150.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.353984,77.00077,Tamil Nadu,India,OBS1602029856,CLO,"Gandhavayal, Near Lingapuram, Sirumugai",Coimbatore,26.874166,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.680583,78.38767,Tamil Nadu,India,OBS1602030563,CLO,Mariyamman Pudur To Valapady,Salem,27.5485,895.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.672384,73.79303,Gujarat,India,OBS1602032487,CLO,Shoolpaneshwar WLS--Sagai Eco Campsite,Narmada,25.304333,1150.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1602035140,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,27.295334,753.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602036698,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602036728,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602036758,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602050085,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.86188,74.87456,Karnataka,India,OBS1602050821,CLO,"Kodachadri, Kaarekatte",Shivamogga,24.171167,6557.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.823542,72.059204,Gujarat,India,OBS1602051181,CLO,Nalsarovar Outskirts,Ahmedabad,27.0935,629.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.657747,78.3411,Tamil Nadu,India,OBS1602051411,CLO,"Chetty Lake, Seshanchavadi செட்டி ஏரி, சேசன்சாவடி",Salem,27.397833,892.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.526236,77.490036,Uttar Pradesh,India,OBS1602051564,CLO,Surajpur Wetlands Bird Sanctuary,Gautam Buddha Nagar,24.931334,792.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602052178,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.598942,74.10432,Rajasthan,India,OBS1602055557,CLO,"Menar, Rajasthan, IN (24.599, 74.104)",Udaipur,25.444,578.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1602058021,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,27.295334,753.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602059318,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1602059334,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.046,76.668,Karnataka,India,OBS1602060293,CLO,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",Mysuru,24.717667,700.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.073501,77.580574,Karnataka,India,OBS1602060486,CLO,Dense Mixed Jungle,Bengaluru Urban,23.8115,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.67266,80.17796,Madhya Pradesh,India,OBS1602061696,CLO,"Pashangarh, Taj Safari Lodge, Panna",Panna,24.862667,1171.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.043484,76.94204,Karnataka,India,OBS1602061802,CLO,Madike Kannasandra,Tumakuru,24.608334,654.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.154005,75.80373,Karnataka,India,OBS1602081325,CLO,Benakatti West Hillock ಬೆನಕಟ್ಟಿ ಪಡುವಣ ಗುಡ್ಡ,Bagalkote,25.824167,659.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.193535,79.04167,Maharashtra,India,OBS1602083688,CLO,Gorewada lake and dam,Nagpur,26.968,1087.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.154005,75.80373,Karnataka,India,OBS1602094337,CLO,Benakatti West Hillock ಬೆನಕಟ್ಟಿ ಪಡುವಣ ಗುಡ್ಡ,Bagalkote,25.824167,659.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.154005,75.80373,Karnataka,India,OBS1602096385,CLO,Benakatti West Hillock ಬೆನಕಟ್ಟಿ ಪಡುವಣ ಗುಡ್ಡ,Bagalkote,25.824167,659.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.197298,79.03813,Maharashtra,India,OBS1602098018,CLO,"Gorewada Lake, Nagpur",Nagpur,26.834166,1075.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.932179,76.73556,Tamil Nadu,India,OBS1602100542,CLO,Nallur Vayal,Coimbatore,24.292,1724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.986505,76.90653,Tamil Nadu,India,OBS1602100595,CLO,Kolarampathy Lake,Coimbatore,25.892834,1051.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.353984,77.00077,Tamil Nadu,India,OBS1602100671,CLO,"Gandhavayal, Near Lingapuram, Sirumugai",Coimbatore,26.874166,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.277445,76.95911,Tamil Nadu,India,OBS1602100712,CLO,Madheswaran Hills Grassland,Coimbatore,26.754168,742.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.928853,76.75699,Tamil Nadu,India,OBS1602100746,CLO,Perumal Kovil Pathy,Coimbatore,25.087,1513.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.006463,76.92645,Tamil Nadu,India,OBS1602100857,CLO,"Krishnampathi Lake, Seeranaickenpalayam",Coimbatore,26.214167,924.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.639992,74.01729,Rajasthan,India,OBS1602102842,CLO,"Jorji Ka Khera, Rajasthan, IN (24.64, 74.017)",Udaipur,25.3375,561.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.099724,73.20355,Rajasthan,India,OBS1602121331,CLO,Jawai--General,Pali,26.316833,589.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.251438,77.65229,Tamil Nadu,India,OBS1602147805,CLO,"Vellode Bird Sanctuary, Erode",Erode,27.619667,669.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602151672,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527891,73.81746,Maharashtra,India,OBS1602151996,CLO,ARAI Hills (Vetal Tekdi),Pune,24.601334,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.551449,77.31852,Uttar Pradesh,India,OBS1602153142,CLO,Okhla Bird Sanctuary Gate,Gautam Buddha Nagar,25.173834,750.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602162906,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602164495,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.6244,72.102844,Gujarat,India,OBS1602165769,CLO,Malnath hill range,Bhavnagar,26.884832,742.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602167873,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602169961,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602171759,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.624455,77.488014,Tamil Nadu,India,OBS1602172827,CLO,Manimuthar Canal Road Trip (20 Km),Tirunelveli,26.082333,1230.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602175597,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602176112,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602178423,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.653973,76.82758,Kerala,India,OBS1602178495,CLO,"Unnamed Road, Moolathara, Kerala, IN (10.654, 76.828)",Palakkad,27.0545,1642.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602179133,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602179727,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.655341,76.83133,Kerala,India,OBS1602182073,CLO,Vengalakayam Reservoir--East Side,Palakkad,27.0545,1642.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602183221,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602183253,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602184114,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1602185492,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.547071,75.753105,Madhya Pradesh,India,OBS1602185989,CLO,Lake View,Indore,24.9665,996.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.582434,76.76967,Kerala,India,OBS1602188823,CLO,"Chulliyar Dam, Vellaramkadavu Mariamman Temple Entry, IN (10.582, 76.77)",Palakkad,24.1095,2121.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.340283,76.76703,Karnataka,India,OBS1602189871,CLO,"Unnamed Road, Mysuru, Karnataka, IN (12.34, 76.767)",Mysuru,24.805,701.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.79403,76.61005,Kerala,India,OBS1602208169,CLO,"Palayam Road, Kallekkad,Palakkad, Kerala, IN (10.794, 76.61)",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.793413,76.60733,Kerala,India,OBS1602211072,CLO,"Behind Govt.Veterinary Hospital,River Bank & Chamakkad, Kallekkad,Pirayiri, Kerala, IN (10.793, 76.607)",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.475044,73.84286,Maharashtra,India,OBS1602216866,CLO,"Taljai Tekdi, Pune Dt",Pune,24.56,837.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.672074,76.61792,Karnataka,India,OBS1602218564,CLO,"Bandipur NP, ಬಂಡೀಪುರ ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನವನ",Chamarajanagara,21.302,1296.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.496701,76.689445,Tamil Nadu,India,OBS1602218983,CLO,Bison Valley View Point,The Nilgiris,17.053,1304.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.59011,79.94105,Madhya Pradesh,India,OBS1602219108,CLO,Panna Tiger Reserve,Panna,25.000834,1171.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.79216,76.609985,Kerala,India,OBS1602219226,CLO,"Quarry Corner, Palayam Road,Kallekkad.",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.79403,76.61005,Kerala,India,OBS1602225698,CLO,"Palayam Road, Kallekkad,Palakkad, Kerala, IN (10.794, 76.61)",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.79403,76.61005,Kerala,India,OBS1602227914,CLO,"Palayam Road, Kallekkad,Palakkad, Kerala, IN (10.794, 76.61)",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.793413,76.60733,Kerala,India,OBS1602231016,CLO,"Behind Govt.Veterinary Hospital,River Bank & Chamakkad, Kallekkad,Pirayiri, Kerala, IN (10.793, 76.607)",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.79403,76.61005,Kerala,India,OBS1602231926,CLO,"Palayam Road, Kallekkad,Palakkad, Kerala, IN (10.794, 76.61)",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.79403,76.61005,Kerala,India,OBS1602233138,CLO,"Palayam Road, Kallekkad,Palakkad, Kerala, IN (10.794, 76.61)",Palakkad,27.429333,2275.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.489262,72.94771,Gujarat,India,OBS1602238990,CLO,"Untiyadra,",Bharuch,27.307333,964.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.580129,76.58265,Tamil Nadu,India,OBS1602241679,CLO,Theppakadu Forest,The Nilgiris,21.740833,1820.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.084217,77.611435,Karnataka,India,OBS1602253640,CLO,Jakkur Kere,Bengaluru Urban,23.845667,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.102837,76.781876,Tamil Nadu,India,OBS1602309927,CLO,"Anaikatti Road, Anaikatti, Tamil Nadu, IN (11.103, 76.782)",Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,30.168482,77.91116,Uttarakhand,India,OBS1602314443,CLO,Rajaji National Park (Mohand),Haridwar,22.521833,1703.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.986505,76.90653,Tamil Nadu,India,OBS1602320140,CLO,Kolarampathy Lake,Coimbatore,25.892834,1051.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.950967,76.945435,Tamil Nadu,India,OBS1602320383,CLO,"Sengulam Lake, Coimbatore",Coimbatore,26.161499,1005.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.942493,76.72001,Tamil Nadu,India,OBS1602324706,CLO,"Sadivayal, Tamil Nadu, IN (10.942, 76.72)",Coimbatore,24.292,1724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.937062,76.68677,Tamil Nadu,India,OBS1602325871,CLO,Kovai Kutralam,Coimbatore,21.734167,2122.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.986505,76.90653,Tamil Nadu,India,OBS1602326768,CLO,Kolarampathy Lake,Coimbatore,25.892834,1051.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.928853,76.75699,Tamil Nadu,India,OBS1602328555,CLO,Perumal Kovil Pathy,Coimbatore,25.087,1513.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.37099,75.15959,Rajasthan,India,OBS1602600658,CLO,Chopta (Sikar),Sikar,24.390833,451.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.232521,72.66457,Gujarat,India,OBS1602631226,CLO,"Gandhinagar, Gujarat, IN (23.233, 72.665)",Gandhinagar,27.1515,724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.086443,75.94422,Rajasthan,India,OBS1602655340,CLO,"National Highway 11C, Kukas, Rajasthan, IN (27,086, 75,944)",Jaipur,24.679167,637.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.086443,75.94422,Rajasthan,India,OBS1602655357,CLO,"National Highway 11C, Kukas, Rajasthan, IN (27,086, 75,944)",Jaipur,24.679167,637.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.375969,73.76885,Maharashtra,India,OBS1602661127,CLO,Sinhagad Valley,Pune,23.631666,1255.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1602662589,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1602666036,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.05298,78.93097,Madhya Pradesh,India,OBS1602677204,CLO,"Chhindwara, Madhya Pradesh, IN (22.053, 78.931)",Chhindwara,24.454334,1138.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.313977,77.647316,Tamil Nadu,India,OBS1602679077,CLO,"Erode, Tamil Nadu, IN (11.314, 77.647)",Erode,27.755833,685.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.942493,76.72001,Tamil Nadu,India,OBS1602684621,CLO,"Sadivayal, Tamil Nadu, IN (10.942, 76.72)",Coimbatore,24.292,1724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.937062,76.68677,Tamil Nadu,India,OBS1602685446,CLO,Kovai Kutralam,Coimbatore,21.734167,2122.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.928853,76.75699,Tamil Nadu,India,OBS1602685476,CLO,Perumal Kovil Pathy,Coimbatore,25.087,1513.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.986505,76.90653,Tamil Nadu,India,OBS1602685566,CLO,Kolarampathy Lake,Coimbatore,25.892834,1051.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.950967,76.945435,Tamil Nadu,India,OBS1602685653,CLO,"Sengulam Lake, Coimbatore",Coimbatore,26.161499,1005.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.967501,77.46134,Karnataka,India,OBS1602689102,CLO,Kannahalli Kere,Bengaluru Urban,24.216,815.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.213309,73.94091,Goa,India,OBS1602691554,CLO,"Serenity Residences, Varca-Fatrade, Goa",South Goa,27.145176,2891.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.931596,78.19288,Tamil Nadu,India,OBS1602693293,CLO,"Aurolab. Veerapanjan .(9.932, 78.193)",Madurai,28.757833,908.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.976457,77.00772,Tamil Nadu,India,OBS1602693996,CLO,Vellalore Lake,Coimbatore,26.306833,815.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.046,76.668,Karnataka,India,OBS1602701807,CLO,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",Mysuru,24.717667,700.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.072046,71.79241,Gujarat,India,OBS1602705152,CLO,Malan Bandhara,Bhavnagar,27.034721,589.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,32.152527,76.14166,Himachal Pradesh,India,OBS1602708358,CLO,"Jhikla Pandhu, Himachal Pradesh, IN (32.153, 76.142)",Kangra,21.797333,1899.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.146551,79.3296,Maharashtra,India,OBS1602715458,CLO,"Unnamed Road, Pardi Ambhora, Maharashtra, IN (20.147, 79.33)",Chandrapur,26.621166,1223.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1602716640,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.366627,79.19127,Uttarakhand,India,OBS1602717183,CLO,"Kiari Uttarakhand, IN (29.367, 79.191)",Nainital,23.7025,1768.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.72365,76.41288,Maharashtra,India,OBS1602721988,CLO,"Gitta Rena Road, Pandhari Park Near Manavlok Ambajogai Rural, Maharashtra, IN (18.724, 76.413)",Beed,25.931168,833.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.197298,79.03813,Maharashtra,India,OBS1602723504,CLO,"Gorewada Lake, Nagpur",Nagpur,26.834166,1075.0
